state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,45.73,3,45.73,3,0,0
AZ,318.76,24,318.76,24,0,0
CA,1680.31,74,1680.31,74,0,0
CO,579.43,6,79.43,5,500.0,1
DC,1500.0,1,0,0,1500.0,1
FL,1211.83,63,907.33,62,304.5,1
GA,224.2,13,224.2,13,0,0
IA,658.12,6,58.12,5,600.0,1
IL,20.3,2,20.3,2,0,0
IN,337.69,27,337.69,27,0,0
KS,155.1,11,155.1,11,0,0
KY,90.21,7,90.21,7,0,0
LA,252.01,8,252.01,8,0,0
MI,59.54,4,59.54,4,0,0
MN,2086.32,4,2086.32,4,0,0
MO,432.73,4,32.73,3,400.0,1
MS,63.05,4,63.05,4,0,0
NC,46.45,3,46.45,3,0,0
NE,130.95,9,130.95,9,0,0
NJ,221.59,15,221.59,15,0,0
NV,62.16,1,62.16,1,0,0
NY,416.0,19,416.0,19,0,0
OH,61.93,5,61.93,5,0,0
OK,68.98,5,68.98,5,0,0
OR,39.76,2,39.76,2,0,0
PA,160.95,11,160.95,11,0,0
SC,54.7,5,54.7,5,0,0
TX,609.22,43,609.22,43,0,0
VA,45.12,3,45.12,3,0,0
WA,49.76,2,49.76,2,0,0
