state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,225.0,2,225.0,2,0,0
AL,75.0,1,75.0,1,0,0
AR,650.0,8,650.0,8,0,0
AZ,2925.0,33,2925.0,33,0,0
CA,18275.0,195,18275.0,195,0,0
CT,3025.0,38,3025.0,38,0,0
DC,550.0,7,550.0,7,0,0
DE,125.0,1,125.0,1,0,0
FL,8350.0,100,8350.0,100,0,0
GA,4125.0,51,4125.0,51,0,0
HI,275.0,3,275.0,3,0,0
IA,200.0,2,200.0,2,0,0
IL,8000.0,88,8000.0,88,0,0
IN,2500.0,29,2500.0,29,0,0
KS,675.0,8,675.0,8,0,0
KY,2225.0,25,2225.0,25,0,0
MA,6325.0,67,6325.0,67,0,0
MD,2950.0,33,2950.0,33,0,0
ME,300.0,4,300.0,4,0,0
MI,5100.0,59,5100.0,59,0,0
MO,1025.0,14,1025.0,14,0,0
MS,825.0,8,825.0,8,0,0
MT,325.0,4,325.0,4,0,0
NC,5550.0,53,5550.0,53,0,0
ND,150.0,2,150.0,2,0,0
NE,1700.0,18,1700.0,18,0,0
NH,875.0,10,875.0,10,0,0
NJ,4375.0,54,4375.0,54,0,0
NM,125.0,2,125.0,2,0,0
NV,1325.0,15,1325.0,15,0,0
NY,10750.0,125,10750.0,125,0,0
OH,5050.0,51,5050.0,51,0,0
OK,775.0,10,775.0,10,0,0
OR,3475.0,37,3475.0,37,0,0
PA,9875.0,97,9875.0,97,0,0
RI,150.0,2,150.0,2,0,0
SC,1300.0,14,1300.0,14,0,0
SD,150.0,2,150.0,2,0,0
TN,1725.0,21,1725.0,21,0,0
TX,5200.0,59,5200.0,59,0,0
UT,1275.0,10,1275.0,10,0,0
VA,5825.0,60,5825.0,60,0,0
VT,75.0,1,75.0,1,0,0
WA,1600.0,21,1600.0,21,0,0
WI,300.0,3,300.0,3,0,0
WV,500.0,7,500.0,7,0,0
WY,300.0,3,300.0,3,0,0
