state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,294.24,18,294.24,18,0,0
AL,5202.39,239,4002.39,238,1200.0,1
AR,55409.38,1399,55409.38,1399,0,0
AZ,5253.1,270,5253.1,270,0,0
CA,10493.47,260,6743.47,257,3750.0,3
CO,2870.33,25,370.33,24,2500.0,1
CT,45580.26,153,45580.26,153,0,0
DC,4760.16,74,1760.16,73,3000.0,1
DE,6627.71,36,6627.71,36,0,0
FL,205281.37,4437,197581.37,4433,7700.0,4
GA,56611.04,1581,56311.04,1580,300.0,1
HI,16564.98,277,16564.98,277,0,0
IA,29306.03,80,29306.03,80,0,0
ID,4478.1,337,4478.1,337,0,0
IL,6732.41,248,4632.41,245,2100.0,3
IN,2579.54,107,2329.54,106,250.0,1
KS,63381.85,1062,63381.85,1062,0,0
KY,222414.01,2484,222414.01,2484,0,0
LA,2433.86,149,2433.86,149,0,0
MA,196653.91,1404,193203.91,1401,3450.0,3
MD,36765.1,506,35765.1,505,1000.0,1
ME,22594.11,135,22594.11,135,0,0
MI,321077.89,5891,313827.89,5881,7250.0,10
MN,103529.41,194,103229.41,193,300.0,1
MO,7750.89,189,7750.89,189,0,0
MS,128099.56,1751,127849.56,1750,250.0,1
MT,969.46,17,219.46,16,750.0,1
NC,340474.72,4000,340074.72,3999,400.0,1
ND,56712.55,158,56012.55,156,700.0,2
NE,24829.53,799,24829.53,799,0,0
NH,24492.4,224,24492.4,224,0,0
NJ,232114.76,3747,232114.76,3747,0,0
NM,51588.29,235,51588.29,235,0,0
NV,65484.08,106,65484.08,106,0,0
NY,72868.96,1561,71143.96,1558,1725.0,3
OH,498754.14,6720,498454.14,6718,300.0,2
OK,73372.26,211,73372.26,211,0,0
OR,40540.26,531,39340.26,530,1200.0,1
PA,485407.88,8371,481457.88,8367,3950.0,4
PR,1214.27,31,1214.27,31,0,0
RI,522.79,24,522.79,24,0,0
SC,20815.19,161,20115.19,159,700.0,2
SD,27718.58,96,25498.58,93,2220.0,3
TN,6397.71,346,6397.71,346,0,0
TX,402235.94,5006,401736.94,5005,499.0,1
UT,17099.75,222,17099.75,222,0,0
VA,178791.86,3620,176541.86,3617,2250.0,3
VT,187.48,7,187.48,7,0,0
WA,193191.57,1782,188591.57,1779,4600.0,3
WI,89649.82,214,89649.82,214,0,0
WV,35029.2,1713,35029.2,1713,0,0
WY,12.97,1,12.97,1,0,0
