state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,902.54,4,902.54,4,0,0
AR,6.73,1,6.73,1,0,0
AZ,1417.38,4,1417.38,4,0,0
CA,253608.36,60,246108.36,58,7500.0,2
CO,3.55,1,3.55,1,0,0
CT,1029.11,2,1029.11,2,0,0
FL,17.18,1,17.18,1,0,0
GA,5.95,1,5.95,1,0,0
IL,600.11,13,600.11,13,0,0
IN,16.65,1,16.65,1,0,0
KY,98.83,1,98.83,1,0,0
LA,39.98,2,39.98,2,0,0
MD,407.3,6,407.3,6,0,0
ME,14.4,3,14.4,3,0,0
MN,98.83,1,98.83,1,0,0
MO,196.79,3,196.79,3,0,0
NC,98.83,1,98.83,1,0,0
NH,62.36,4,62.36,4,0,0
NJ,240.53,8,240.53,8,0,0
NY,53137.83,69,53137.83,69,0,0
OH,3461.78,2,3461.78,2,0,0
PA,2954.84,21,2204.84,20,750.0,1
RI,1438.16,3,1438.16,3,0,0
TN,30.58,2,30.58,2,0,0
TX,296.81,5,296.81,5,0,0
VA,296.49,3,296.49,3,0,0
WA,404.69,9,404.69,9,0,0
