state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,120.02,4,120.02,4,0,0
CO,494.97,6,494.97,6,0,0
CT,173.16,4,173.16,4,0,0
GA,63.45,5,63.45,5,0,0
ID,10.57,1,10.57,1,0,0
IN,29.53,2,29.53,2,0,0
KY,171.3,6,171.3,6,0,0
LA,120.0,1,120.0,1,0,0
MD,262.88,5,262.88,5,0,0
MI,2133.42,13,2133.42,13,0,0
MO,178.07,7,178.07,7,0,0
NY,159.36,3,159.36,3,0,0
OR,19.0,1,19.0,1,0,0
PA,12.69,1,12.69,1,0,0
TN,140.1,3,140.1,3,0,0
TX,24.57,2,24.57,2,0,0
UT,119.86,3,119.86,3,0,0
