state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CA,788.95,24,788.95,24,0,0
FL,2797.57,5,2797.57,5,0,0
GA,51916.06,31,51916.06,31,0,0
IA,71.72,2,71.72,2,0,0
IL,168.96,9,168.96,9,0,0
IN,186.24,2,186.24,2,0,0
KS,613.77,3,613.77,3,0,0
KY,70.33,5,70.33,5,0,0
LA,1573.66,4,1573.66,4,0,0
MA,134.97,2,134.97,2,0,0
MI,12.46,1,12.46,1,0,0
NC,60.72,5,60.72,5,0,0
NV,13659.15,4,13659.15,4,0,0
OK,9000.0,2,9000.0,2,0,0
OR,19.5,1,19.5,1,0,0
PA,5119.29,5,5119.29,5,0,0
SC,9.09,1,9.09,1,0,0
TN,16.15,1,16.15,1,0,0
TX,10017.76,17,10017.76,17,0,0
VA,180.76,2,180.76,2,0,0
WA,8082.17,2,8082.17,2,0,0
