state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CO,23849.04,6,23849.04,6,0,0
CT,15.73,1,15.73,1,0,0
DC,22.68,1,22.68,1,0,0
FL,966.18,4,966.18,4,0,0
GA,571.08,4,571.08,4,0,0
IL,1462.71,17,1462.71,17,0,0
KS,11.97,1,11.97,1,0,0
KY,4829.55,16,4829.55,16,0,0
MA,18347.14,5,18347.14,5,0,0
MI,48.48,1,48.48,1,0,0
MN,822.65,3,822.65,3,0,0
MO,2829.94,5,2829.94,5,0,0
MS,165.49,3,165.49,3,0,0
NJ,16017.52,7,16017.52,7,0,0
NV,219.29,17,219.29,17,0,0
NY,11549.74,12,11549.74,12,0,0
OH,2174.24,13,2174.24,13,0,0
PA,31515.32,19,31515.32,19,0,0
TN,12.18,1,12.18,1,0,0
TX,7618.15,25,7618.15,25,0,0
UT,126.91,1,126.91,1,0,0
WA,3135.8,6,3135.8,6,0,0
WI,339177.48,15,339177.48,15,0,0
