state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,1515.25,2,1515.25,2,0,0
CA,6117.09,6,6117.09,6,0,0
FL,832.76,14,832.76,14,0,0
GA,12.12,1,12.12,1,0,0
IL,129.24,3,129.24,3,0,0
MA,31.14,5,31.14,5,0,0
MD,214.22,5,214.22,5,0,0
MI,975.29,12,975.29,12,0,0
NC,44.0,2,44.0,2,0,0
NJ,51.01,4,51.01,4,0,0
NY,86.31,9,86.31,9,0,0
OH,1989.29,32,1989.29,32,0,0
OK,22.8,1,22.8,1,0,0
PA,134.1,5,134.1,5,0,0
SC,4624.38,8,4624.38,8,0,0
TX,420.54,21,420.54,21,0,0
WA,1500.0,1,1500.0,1,0,0
