state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,15.38,1,15.38,1,0,0
AZ,150.0,1,150.0,1,0,0
CA,19238.55,129,19238.55,129,0,0
DC,2400.0,24,2400.0,24,0,0
FL,8329.69,39,8329.69,39,0,0
GA,2400.0,24,2400.0,24,0,0
IA,12.39,1,12.39,1,0,0
IL,5887.39,30,5887.39,30,0,0
MD,5430.25,2,5430.25,2,0,0
MI,7622.52,15,7622.52,15,0,0
MN,150.0,1,150.0,1,0,0
MO,2400.0,24,2400.0,24,0,0
NC,2943.0,5,2943.0,5,0,0
NJ,5619.8,18,5619.8,18,0,0
NY,5228.86,65,5228.86,65,0,0
OH,3742.65,8,3742.65,8,0,0
OK,262.38,7,262.38,7,0,0
PA,1874.55,6,1874.55,6,0,0
SC,49.34,2,49.34,2,0,0
TN,199.41,5,199.41,5,0,0
TX,3311.21,27,3311.21,27,0,0
UT,2400.0,24,2400.0,24,0,0
VA,3971.01,11,3971.01,11,0,0
WA,12.76,1,12.76,1,0,0
