state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,3819.0,1,0,0,3819.0,1
CA,8751.0,3,0,0,8751.0,3
CO,7639.0,1,0,0,7639.0,1
CT,7638.0,2,0,0,7638.0,2
DE,18.46,1,18.46,1,0,0
FL,15298.0,2,20.0,1,15278.0,1
GA,3819.0,1,0,0,3819.0,1
IL,11458.0,2,0,0,11458.0,2
MI,27437.0,4,0,0,27437.0,4
MO,15278.0,2,0,0,15278.0,2
MS,1404.53,1,1404.53,1,0,0
NH,5972.0,1,0,0,5972.0,1
NJ,1989.0,1,0,0,1989.0,1
NY,11475.37,4,18.37,1,11457.0,3
OH,19096.0,4,0,0,19096.0,4
OR,3819.0,1,0,0,3819.0,1
PA,11458.0,1,0,0,11458.0,1
SC,3819.0,1,0,0,3819.0,1
SD,7639.0,1,0,0,7639.0,1
WI,5700.0,2,0,0,5700.0,2
