state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,28.6,2,28.6,2,0,0
AZ,904.23,34,479.23,33,425.0,1
CA,840.91,33,340.91,32,500.0,1
CT,203.35,13,203.35,13,0,0
DE,200.0,3,200.0,3,0,0
FL,9193.14,123,2868.14,107,6325.0,16
GA,6127.27,65,4552.27,61,1575.0,4
IA,1075.0,3,0,0,1075.0,3
ID,22.49,2,22.49,2,0,0
IL,777.09,48,527.09,47,250.0,1
IN,442.69,39,442.69,39,0,0
KS,14.09,2,14.09,2,0,0
KY,607.67,15,182.67,14,425.0,1
LA,13.53,1,13.53,1,0,0
MA,437.84,24,437.84,24,0,0
MD,103.01,7,103.01,7,0,0
MI,4701.41,42,476.41,36,4225.0,6
MN,62.8,3,62.8,3,0,0
MO,310.31,25,310.31,25,0,0
MS,163.95,9,163.95,9,0,0
NC,646.61,97,646.61,97,0,0
NE,239.23,18,239.23,18,0,0
NJ,6020.49,87,1345.49,76,4675.0,11
NV,106.48,8,106.48,8,0,0
NY,2437.29,108,2212.29,107,225.0,1
OH,8328.07,119,1953.07,104,6375.0,15
OK,912.93,12,112.93,10,800.0,2
OR,4838.37,25,413.37,15,4425.0,10
PA,8779.87,119,1754.87,101,7025.0,18
RI,20.56,1,20.56,1,0,0
SC,3103.92,43,553.92,37,2550.0,6
TN,718.62,11,718.62,11,0,0
TX,4196.93,280,4196.93,280,0,0
UT,575.31,10,575.31,10,0,0
VA,4244.73,51,794.73,43,3450.0,8
WA,343.95,37,343.95,37,0,0
WI,26.23,1,26.23,1,0,0
