state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CA,6514.89,7,6514.89,7,0,0
FL,5045.48,3,5045.48,3,0,0
GA,6532.41,4,6532.41,4,0,0
IL,7475.53,6,7475.53,6,0,0
MA,3677.8,7,3677.8,7,0,0
MD,128.46,2,128.46,2,0,0
MI,11350.89,9,11350.89,9,0,0
MN,5818.0,6,5818.0,6,0,0
MO,6552.51,5,6552.51,5,0,0
NV,1680.0,1,1680.0,1,0,0
NY,12500.9,16,12500.9,16,0,0
OH,5509.83,6,5509.83,6,0,0
PA,4102.67,3,4102.67,3,0,0
RI,5336.86,5,5336.86,5,0,0
SC,1680.0,1,1680.0,1,0,0
TN,1067.99,2,1067.99,2,0,0
TX,20781.18,7,20781.18,7,0,0
WA,1680.0,1,1680.0,1,0,0
