state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,5088.69,31,5088.69,31,0,0
AL,2110.25,5,61.25,2,2049.0,3
AR,10125.75,279,10125.75,279,0,0
AZ,37433.73,873,37433.73,873,0,0
CA,191899.44,858,171499.44,842,20400.0,16
CO,347.06,5,122.06,4,225.0,1
CT,6131.43,34,1131.43,31,5000.0,3
DC,10328.44,50,10328.44,50,0,0
DE,440.85,11,140.85,10,300.0,1
FL,252161.02,1975,246261.02,1968,5900.0,7
GA,154207.18,1124,150407.18,1120,3800.0,4
HI,3023.75,70,3023.75,70,0,0
IA,7590.54,16,240.54,6,7350.0,10
ID,17.82,1,17.82,1,0,0
IL,12930.46,46,4930.46,40,8000.0,6
IN,40977.77,55,39227.77,51,1750.0,4
KS,31083.06,256,31083.06,256,0,0
KY,50190.73,851,49590.73,849,600.0,2
LA,5269.49,15,269.49,13,5000.0,2
MA,216455.03,1042,205455.03,1038,11000.0,4
MD,4092.45,43,4092.45,43,0,0
ME,5805.41,42,5805.41,42,0,0
MI,113881.6,1275,71231.6,1265,42650.0,10
MN,64800.8,118,62975.8,115,1825.0,3
MO,3729.65,49,2279.65,46,1450.0,3
MS,30989.0,352,29239.0,350,1750.0,2
MT,20.2,2,20.2,2,0,0
NC,92157.48,1305,91657.48,1304,500.0,1
ND,1023.34,67,923.34,66,100.0,1
NE,3758.0,263,3658.0,262,100.0,1
NH,2842.48,48,2842.48,48,0,0
NJ,287239.46,1058,286694.46,1055,545.0,3
NM,29.6,2,29.6,2,0,0
NV,1197.13,17,897.13,16,300.0,1
NY,335341.12,2858,331016.12,2851,4325.0,7
OH,185254.2,1502,181504.2,1492,3750.0,10
OK,7190.46,79,7190.46,79,0,0
OR,113660.96,296,110460.96,294,3200.0,2
PA,179176.53,2160,173676.53,2156,5500.0,4
PR,8509.49,84,2009.49,82,6500.0,2
RI,3902.97,8,217.14,6,3685.83,2
SC,3658.55,57,2258.55,53,1400.0,4
SD,2031.26,88,1681.26,87,350.0,1
TN,43800.56,621,43050.56,619,750.0,2
TX,80755.77,177,76505.77,171,4250.0,6
UT,49.23,4,49.23,4,0,0
VA,60755.98,1141,58905.98,1139,1850.0,2
VT,610.0,1,610.0,1,0,0
WA,128035.16,763,117885.16,753,10150.0,10
WI,21307.65,40,21307.65,40,0,0
WV,25487.35,342,25487.35,342,0,0
WY,22.14,2,22.14,2,0,0
