state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,349.35,3,0,0,349.35,3
CA,6254.53,14,14.65,1,6239.88,13
CT,662.15,2,0,0,662.15,2
FL,6716.5,4,0,0,6716.5,4
HI,1000.0,1,0,0,1000.0,1
IL,1250.0,1,0,0,1250.0,1
LA,2599.43,4,0,0,2599.43,4
MA,53.23,1,53.23,1,0,0
MI,6697.79,4,530.0,1,6167.79,3
NC,16811.47,7,16000.0,4,811.47,3
NE,758.17,6,0,0,758.17,6
NJ,200.0,1,0,0,200.0,1
NY,6530.8,5,0,0,6530.8,5
OH,1761.78,2,0,0,1761.78,2
OK,13079.7,12,0,0,13079.7,12
OR,3333.69,7,0,0,3333.69,7
PA,8238.05,4,0,0,8238.05,4
TX,4130.43,4,0,0,4130.43,4
