state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,71.56,5,71.56,5,0,0
AL,234.99,19,234.99,19,0,0
AR,22619.65,165,22369.65,164,250.0,1
AZ,28186.04,217,28186.04,217,0,0
CA,96123.29,234,10295.29,228,85828.0,6
CT,1222.29,62,1222.29,62,0,0
DC,38989.58,35,38464.58,33,525.0,2
FL,79039.31,730,79039.31,730,0,0
GA,17296.3,177,17296.3,177,0,0
IA,305.37,15,305.37,15,0,0
ID,178.7,10,178.7,10,0,0
IL,164854.56,227,82354.56,225,82500.0,2
IN,24942.94,333,24942.94,333,0,0
KS,495.2,25,495.2,25,0,0
KY,16457.04,154,15961.04,152,496.0,2
LA,382.26,31,382.26,31,0,0
MA,142987.93,489,116487.93,487,26500.0,2
MD,25064.79,162,25064.79,162,0,0
ME,149.83,6,149.83,6,0,0
MI,90828.53,808,90560.53,807,268.0,1
MN,20143.72,32,20143.72,32,0,0
MO,18535.28,179,18535.28,179,0,0
MS,1011.83,59,1011.83,59,0,0
NC,56808.16,261,56808.16,261,0,0
ND,118.01,3,118.01,3,0,0
NE,7588.53,63,7588.53,63,0,0
NH,403.57,45,403.57,45,0,0
NJ,31087.71,330,30858.71,329,229.0,1
NM,264.02,37,264.02,37,0,0
NV,14284.44,42,14284.44,42,0,0
NY,200294.9,890,199234.9,888,1060.0,2
OH,81888.33,376,81719.33,375,169.0,1
OK,24069.22,197,24069.22,197,0,0
OR,45483.99,204,45483.99,204,0,0
PA,80357.4,630,80357.4,630,0,0
PR,70894.0,426,70894.0,426,0,0
RI,229.0,1,0,0,229.0,1
SC,9637.8,72,9637.8,72,0,0
SD,219.52,15,219.52,15,0,0
TN,2171.25,81,2171.25,81,0,0
TX,187951.11,828,187951.11,828,0,0
UT,27.67,2,27.67,2,0,0
VA,782.59,6,363.59,4,419.0,2
WA,77627.59,177,77627.59,177,0,0
WI,13.68,1,13.68,1,0,0
WV,210.35,14,210.35,14,0,0
