state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,1706.91,73,1706.91,73,0,0
AL,16093.45,199,7593.45,193,8500.0,6
AR,22608.99,521,22608.99,521,0,0
AZ,153745.3,1875,153745.3,1875,0,0
CA,141626.99,209,6126.99,194,135500.0,15
CO,155956.0,28,756.0,22,155200.0,6
CT,316683.22,1537,316683.22,1537,0,0
DC,30303.24,194,26803.24,192,3500.0,2
DE,3276.55,171,3276.55,171,0,0
FL,640598.77,6582,640598.77,6582,0,0
GA,258701.36,2866,245001.36,2862,13700.0,4
HI,5623.05,129,5623.05,129,0,0
IA,15291.74,245,10791.74,241,4500.0,4
ID,17541.49,191,17541.49,191,0,0
IL,435159.61,2824,433159.61,2822,2000.0,2
IN,107856.25,1522,107856.25,1522,0,0
KS,59710.15,660,59710.15,660,0,0
KY,92633.43,1381,92633.43,1381,0,0
LA,36957.14,182,36957.14,182,0,0
MA,265677.3,1558,264177.3,1557,1500.0,1
MD,206541.09,1662,206541.09,1662,0,0
ME,5321.29,34,5321.29,34,0,0
MI,188817.33,2660,180422.33,2653,8395.0,7
MN,21205.48,59,21205.48,59,0,0
MO,181382.76,1753,180382.76,1752,1000.0,1
MS,20928.3,484,20178.3,483,750.0,1
MT,11.35,1,11.35,1,0,0
NC,274117.13,2483,267617.13,2481,6500.0,2
ND,851.28,54,851.28,54,0,0
NE,4379.88,154,4379.88,154,0,0
NH,17751.22,163,16751.22,162,1000.0,1
NJ,347855.86,2692,347855.86,2692,0,0
NM,1942.3,76,1942.3,76,0,0
NV,47477.9,433,47477.9,433,0,0
NY,1328135.26,7443,1042135.26,7438,286000.0,5
OH,239413.24,2701,237913.24,2699,1500.0,2
OK,83806.18,956,83806.18,956,0,0
OR,43169.61,418,43169.61,418,0,0
PA,481668.83,4242,470853.83,4233,10815.0,9
PR,59611.89,275,59611.89,275,0,0
RI,14014.06,55,14014.06,55,0,0
SC,144674.93,1294,144274.93,1293,400.0,1
SD,2926.56,67,2926.56,67,0,0
TN,141351.89,1665,139101.89,1663,2250.0,2
TX,759788.43,7394,748288.43,7390,11500.0,4
UT,31719.5,289,31719.5,289,0,0
VA,189126.79,2442,189126.79,2442,0,0
WA,338582.92,1175,200652.92,1169,137930.0,6
WI,10303.47,37,9803.47,35,500.0,2
WV,47996.96,484,47996.96,484,0,0
WY,536.21,21,536.21,21,0,0
