state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,203.74,3,203.74,3,0,0
AZ,17731.34,23,17731.34,23,0,0
CA,14184.38,89,14184.38,89,0,0
CO,688.54,4,688.54,4,0,0
CT,37.74,1,37.74,1,0,0
FL,34023.99,49,34023.99,49,0,0
GA,4590.92,8,4590.92,8,0,0
IL,24646.36,37,24646.36,37,0,0
IN,22.56,1,22.56,1,0,0
LA,74.23,1,74.23,1,0,0
MA,11544.73,22,11544.73,22,0,0
MD,2414.59,6,2414.59,6,0,0
MI,7922.12,13,7922.12,13,0,0
MN,916.45,1,916.45,1,0,0
MO,1408.47,6,1408.47,6,0,0
MS,52.83,1,52.83,1,0,0
NC,140952.63,70,140952.63,70,0,0
NH,176.02,3,176.02,3,0,0
NJ,9670.82,13,9670.82,13,0,0
NM,164.01,5,164.01,5,0,0
NV,96.07,1,96.07,1,0,0
NY,8036.95,23,8036.95,23,0,0
OH,1105.44,9,1105.44,9,0,0
OR,85375.95,32,85375.95,32,0,0
PA,57769.89,17,57769.89,17,0,0
TN,19.78,2,19.78,2,0,0
TX,29645.19,47,29645.19,47,0,0
VA,490.45,8,490.45,8,0,0
VT,298.58,3,298.58,3,0,0
WA,148.19,1,148.19,1,0,0
WV,207.54,3,207.54,3,0,0
