state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CA,3177.08,5,0,0,3177.08,5
DC,10000.0,2,0,0,10000.0,2
DE,25.42,1,25.42,1,0,0
FL,441.28,4,441.28,4,0,0
IL,1309.15,16,259.15,14,1050.0,2
MI,396.35,4,46.35,3,350.0,1
MN,6125.0,3,6125.0,3,0,0
MS,800.0,1,0,0,800.0,1
ND,1500.0,1,0,0,1500.0,1
NJ,7024.01,3,24.01,1,7000.0,2
NY,7775.01,8,200.01,5,7575.0,3
OH,332.68,14,332.68,14,0,0
PA,1500.0,2,0,0,1500.0,2
SC,26.0,2,26.0,2,0,0
TN,9753.35,7,9753.35,7,0,0
TX,57971.62,1,57971.62,1,0,0
WI,35.7,1,35.7,1,0,0
