state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,320.8,5,320.8,5,0,0
AZ,127.73,2,127.73,2,0,0
CA,1517.36,32,1517.36,32,0,0
CO,1473.59,3,1473.59,3,0,0
CT,13.36,1,13.36,1,0,0
FL,3051.7,18,3051.7,18,0,0
IA,9.74,2,9.74,2,0,0
IL,305.79,16,305.79,16,0,0
MD,8.14,1,8.14,1,0,0
ME,193.73,3,193.73,3,0,0
MI,3261.28,6,3261.28,6,0,0
MN,420.98,6,420.98,6,0,0
MO,2902.97,11,2902.97,11,0,0
ND,55.11,1,55.11,1,0,0
NE,349.98,11,349.98,11,0,0
NH,165.78,4,165.78,4,0,0
NJ,64.55,4,64.55,4,0,0
NM,1500.0,1,1500.0,1,0,0
NY,9211.93,22,9211.93,22,0,0
OH,8479.03,6,8479.03,6,0,0
OK,221.55,5,221.55,5,0,0
OR,48.25,1,48.25,1,0,0
PA,524.76,10,524.76,10,0,0
SC,8.14,1,8.14,1,0,0
SD,163.49,5,163.49,5,0,0
TN,2.64,1,2.64,1,0,0
TX,27237.85,66,27237.85,66,0,0
UT,10.54,2,10.54,2,0,0
VA,2711.61,4,2711.61,4,0,0
WA,154.19,3,154.19,3,0,0
WI,275.98,7,275.98,7,0,0
WV,2500.0,1,2500.0,1,0,0
