state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,6352.14,16,1070.51,3,5281.63,13
AR,199.69,7,57.06,2,142.63,5
AZ,10407.06,40,2558.81,17,7848.25,23
CA,29571.93,124,12908.87,61,16663.06,63
CO,10018.18,43,2319.7,21,7698.48,22
CT,12571.37,12,10910.2,9,1661.17,3
DC,51004.74,40,43893.63,19,7111.11,21
DE,208.53,1,208.53,1,0,0
FL,22165.49,47,17652.24,21,4513.25,26
GA,246.08,5,210.22,4,35.86,1
IA,1048.19,2,0,0,1048.19,2
IL,11990.13,31,1752.78,16,10237.35,15
IN,18196.47,64,10015.86,48,8180.61,16
KY,1421.49,7,704.91,3,716.58,4
LA,11167.57,11,10263.34,6,904.23,5
MA,12726.96,45,4213.1,22,8513.86,23
MD,6532.59,24,2484.59,12,4048.0,12
MI,16003.98,39,4057.32,11,11946.66,28
MN,10623.84,36,3768.92,20,6854.92,16
MO,16360.79,42,9268.31,25,7092.48,17
NC,6397.85,29,1499.37,6,4898.48,23
NJ,8228.3,3,8228.3,3,0,0
NY,10184.04,23,1537.31,4,8646.73,19
OH,5644.21,16,1987.41,9,3656.8,7
OK,227.48,2,98.28,1,129.2,1
OR,1611.32,5,0,0,1611.32,5
PA,31132.48,63,16888.2,39,14244.28,24
SC,1039.01,5,1039.01,5,0,0
TN,5097.56,26,690.92,3,4406.64,23
TX,34398.15,77,13730.76,30,20667.39,47
UT,6682.01,23,1311.17,5,5370.84,18
VA,12481.99,42,5438.05,18,7043.94,24
WA,13336.72,28,11084.46,22,2252.26,6
WI,12449.02,25,8970.64,20,3478.38,5
