state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,1082.0,2,1082.0,2,0,0
AZ,9218.0,4,9218.0,4,0,0
CA,5904.0,6,5904.0,6,0,0
FL,739.0,6,739.0,6,0,0
GA,295.0,2,295.0,2,0,0
IL,2688.0,2,2688.0,2,0,0
IN,145.0,1,145.0,1,0,0
KS,19.0,1,19.0,1,0,0
KY,26357.0,13,26357.0,13,0,0
LA,145.0,1,145.0,1,0,0
MA,3524.0,3,3524.0,3,0,0
MD,2818.0,2,2818.0,2,0,0
ME,228.0,1,228.0,1,0,0
MI,50599.0,9,50599.0,9,0,0
MN,290.0,2,290.0,2,0,0
MO,24544.0,14,24544.0,14,0,0
MS,33.0,1,33.0,1,0,0
NC,145.0,1,145.0,1,0,0
NE,3151.0,1,3151.0,1,0,0
NY,7215.0,8,7215.0,8,0,0
OH,8076.0,7,8076.0,7,0,0
OK,456.0,2,456.0,2,0,0
PA,145.0,1,145.0,1,0,0
RI,228.0,1,228.0,1,0,0
TN,57910.0,7,57910.0,7,0,0
TX,3642.0,5,3642.0,5,0,0
UT,10.0,1,10.0,1,0,0
WA,145.0,1,145.0,1,0,0
WI,44.0,1,44.0,1,0,0
