state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,295.34,12,295.34,12,0,0
AR,21.56,2,21.56,2,0,0
AZ,203.47,10,203.47,10,0,0
CA,1398.97,42,1398.97,42,0,0
CT,565.47,3,565.47,3,0,0
FL,1807.37,59,1807.37,59,0,0
GA,725.66,21,725.66,21,0,0
HI,46.0,1,46.0,1,0,0
IA,12.48,1,12.48,1,0,0
IL,112.81,5,112.81,5,0,0
IN,130.52,5,130.52,5,0,0
KS,38.91,3,38.91,3,0,0
MD,66.59,3,66.59,3,0,0
MI,552.36,8,552.36,8,0,0
MN,26.37,2,26.37,2,0,0
MO,12.0,1,12.0,1,0,0
MS,645.44,33,645.44,33,0,0
MT,18.83,1,18.83,1,0,0
NC,106.47,5,106.47,5,0,0
NE,40.9,2,40.9,2,0,0
NH,12.18,1,12.18,1,0,0
NJ,5160.72,17,5160.72,17,0,0
NV,57.81,1,57.81,1,0,0
NY,12892.48,14,12892.48,14,0,0
OH,363.75,4,363.75,4,0,0
OK,44.43,4,44.43,4,0,0
PA,538.6,18,538.6,18,0,0
SC,172.39,7,172.39,7,0,0
TN,350.9,10,350.9,10,0,0
TX,659.96,26,659.96,26,0,0
VA,205.79,10,205.79,10,0,0
WA,58.44,3,58.44,3,0,0
WV,34.83,2,34.83,2,0,0
