state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AP,14.04,1,14.04,1,0,0
AR,20.63,2,20.63,2,0,0
CA,8175.62,6,8175.62,6,0,0
CO,200.02,10,200.02,10,0,0
FL,415.21,23,415.21,23,0,0
GA,70.83,5,70.83,5,0,0
IA,10.44,1,10.44,1,0,0
IL,63688.03,26,63688.03,26,0,0
LA,80.54,5,80.54,5,0,0
MA,49.05,4,49.05,4,0,0
MD,88.19,8,88.19,8,0,0
MI,10.62,1,10.62,1,0,0
MN,997.75,3,997.75,3,0,0
MO,261.23,12,261.23,12,0,0
ND,50.0,1,50.0,1,0,0
NE,77.87,6,77.87,6,0,0
NJ,860.67,7,860.67,7,0,0
NV,15.84,1,15.84,1,0,0
NY,230.16,16,230.16,16,0,0
OK,13.34,1,13.34,1,0,0
PA,634.54,30,634.54,30,0,0
RI,22.14,1,22.14,1,0,0
SC,96.89,5,96.89,5,0,0
TN,45.45,3,45.45,3,0,0
TX,898.95,55,898.95,55,0,0
UT,4865.94,10,4865.94,10,0,0
VA,71.24,6,71.24,6,0,0
