state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,3765.86,8,89.86,4,3676.0,4
AR,200.08,6,200.08,6,0,0
AZ,12152.92,29,3677.92,28,8475.0,1
CA,101023.84,237,66299.84,225,34724.0,12
CO,20094.14,35,19094.14,34,1000.0,1
CT,23821.56,58,23121.56,57,700.0,1
DC,102054.8,7,100054.8,6,2000.0,1
DE,32.25,2,32.25,2,0,0
FL,28215.03,261,26715.03,259,1500.0,2
GA,8039.01,41,4807.01,39,3232.0,2
HI,382.53,6,382.53,6,0,0
IL,30605.53,27,29805.53,24,800.0,3
IN,2300.2,19,1700.2,18,600.0,1
KS,61.26,3,61.26,3,0,0
KY,2946.73,4,2946.73,4,0,0
LA,2195.01,37,2195.01,37,0,0
MA,1272361.69,96,51443.69,82,1220918.0,14
MD,49484.66,33,47484.66,32,2000.0,1
ME,52.84,5,52.84,5,0,0
MI,15408.2,62,10258.2,61,5150.0,1
MN,31192.56,22,26692.56,20,4500.0,2
MO,11488.26,55,10938.26,53,550.0,2
MS,2925.62,35,675.62,33,2250.0,2
MT,980.38,4,980.38,4,0,0
NC,22757.74,24,15532.74,22,7225.0,2
ND,56.68,4,56.68,4,0,0
NE,1254.05,15,254.05,14,1000.0,1
NH,436.09,3,436.09,3,0,0
NJ,17354.79,39,17354.79,39,0,0
NM,269.98,2,19.98,1,250.0,1
NV,387.95,12,387.95,12,0,0
NY,100415.14,157,85349.14,145,15066.0,12
OH,103653.35,93,63327.35,85,40326.0,8
OK,23391.26,22,8441.26,19,14950.0,3
OR,1824.55,4,1824.55,4,0,0
PA,10918.2,107,10418.2,106,500.0,1
PR,342.2,4,342.2,4,0,0
RI,7878.64,108,7878.64,108,0,0
SC,2196.22,28,2196.22,28,0,0
SD,129.15,5,129.15,5,0,0
TN,5897.29,63,5147.29,61,750.0,2
TX,41707.65,134,36375.65,128,5332.0,6
UT,678.59,2,678.59,2,0,0
VA,18554.46,25,17054.46,24,1500.0,1
WA,81194.8,40,72194.8,37,9000.0,3
WI,47386.69,26,34995.69,19,12391.0,7
WV,232.53,8,232.53,8,0,0
