state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,25.0,1,25.0,1,0,0
CT,25.0,1,25.0,1,0,0
DC,10.0,1,10.0,1,0,0
IL,2309.18,4,2309.18,4,0,0
IN,50.0,2,50.0,2,0,0
KS,25.0,1,25.0,1,0,0
KY,25.0,1,25.0,1,0,0
MA,12347.46,15,2500.0,1,9847.46,14
MD,10.0,1,10.0,1,0,0
MI,55.0,4,55.0,4,0,0
MN,25.0,1,25.0,1,0,0
NC,2047.15,3,2047.15,3,0,0
NY,25.0,1,25.0,1,0,0
OH,25.0,1,25.0,1,0,0
OR,50.0,2,50.0,2,0,0
PA,50.0,2,50.0,2,0,0
SC,50.0,2,50.0,2,0,0
TN,500.0,1,500.0,1,0,0
TX,35.0,2,35.0,2,0,0
VA,35.0,2,35.0,2,0,0
VI,10.0,1,10.0,1,0,0
WA,25.0,1,25.0,1,0,0
WI,10.0,1,10.0,1,0,0
