state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,5249.15,11,5249.15,11,0,0
CA,1270.0,7,1270.0,7,0,0
FL,976.41,2,976.41,2,0,0
GA,976.41,2,976.41,2,0,0
IL,111.04,2,111.04,2,0,0
IN,222.08,4,222.08,4,0,0
KY,111.04,2,111.04,2,0,0
LA,111.04,2,111.04,2,0,0
MD,367.47,5,367.47,5,0,0
MI,157.55,4,157.55,4,0,0
NC,111.04,2,111.04,2,0,0
NH,222.08,4,222.08,4,0,0
NJ,911.04,3,911.04,3,0,0
NY,373.86,8,373.86,8,0,0
OR,242.45,5,242.45,5,0,0
PA,3298.49,9,3298.49,9,0,0
TN,976.41,2,976.41,2,0,0
TX,353.49,7,353.49,7,0,0
VA,318.86,6,318.86,6,0,0
WA,111.04,2,111.04,2,0,0
