state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,10.27,1,10.27,1,0,0
AL,5137.11,168,5137.11,168,0,0
AR,35.66,3,35.66,3,0,0
AZ,684.56,51,684.56,51,0,0
CA,13650.37,326,13650.37,326,0,0
CO,540.23,43,540.23,43,0,0
CT,1239.5,92,1239.5,92,0,0
DC,3263.82,26,3263.82,26,0,0
DE,166.53,13,166.53,13,0,0
FL,12812.66,289,12812.66,289,0,0
GA,13111.42,143,13111.42,143,0,0
HI,286.35,20,286.35,20,0,0
IA,11.27,1,11.27,1,0,0
IL,4027.29,89,4027.29,89,0,0
IN,430.33,32,430.33,32,0,0
KY,722.41,51,722.41,51,0,0
LA,10333.24,131,10333.24,131,0,0
MA,398.26,25,398.26,25,0,0
MD,6965.23,147,6965.23,147,0,0
ME,112.0,8,112.0,8,0,0
MI,7570.3,70,7570.3,70,0,0
MO,3250.37,67,3250.37,67,0,0
MS,6700.14,38,6700.14,38,0,0
NC,9077.64,110,9077.64,110,0,0
NH,20.8,1,20.8,1,0,0
NJ,8417.3,165,8417.3,165,0,0
NM,146.55,11,146.55,11,0,0
NV,431.02,35,431.02,35,0,0
NY,18722.37,273,18722.37,273,0,0
OH,944.98,75,944.98,75,0,0
OK,149.2,11,149.2,11,0,0
OR,28.73,2,28.73,2,0,0
PA,4996.06,149,4996.06,149,0,0
RI,160.58,12,160.58,12,0,0
SC,2386.4,21,2386.4,21,0,0
TN,8161.51,145,8161.51,145,0,0
TX,10351.47,308,10351.47,308,0,0
UT,100.31,8,100.31,8,0,0
VA,3666.88,55,3666.88,55,0,0
WA,312.81,19,312.81,19,0,0
WI,567.22,40,567.22,40,0,0
WV,89.4,6,89.4,6,0,0
