state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,5863.4,62,1471.76,30,4391.64,32
AR,1446.86,10,1446.86,10,0,0
AZ,87912.81,199,87912.81,199,0,0
CA,196078.9,430,112064.68,399,84014.22,31
CO,12491.33,67,10940.22,56,1551.11,11
CT,22664.84,52,19606.15,42,3058.69,10
DC,553.21,4,0,0,553.21,4
FL,90567.33,524,78995.55,468,11571.78,56
GA,61170.12,87,7764.96,79,53405.16,8
HI,7077.7,37,5749.65,28,1328.05,9
IA,3260.36,19,2027.28,12,1233.08,7
ID,3939.21,19,3214.94,15,724.27,4
IL,85109.77,121,22592.8,85,62516.97,36
IN,8099.2,60,8099.2,60,0,0
KS,6888.4,32,6888.4,32,0,0
KY,11641.47,74,11514.82,73,126.65,1
LA,2672.05,16,2418.79,14,253.26,2
MA,84909.08,197,68821.58,190,16087.5,7
MD,14496.95,44,14243.85,42,253.1,2
ME,5750.35,17,5750.35,17,0,0
MI,113765.75,228,108726.01,212,5039.74,16
MN,44526.05,142,44191.2,141,334.85,1
MO,13633.95,109,13507.28,108,126.67,1
MS,1369.92,29,1369.92,29,0,0
MT,1736.23,36,1736.23,36,0,0
NC,43586.15,164,42700.08,157,886.07,7
ND,3472.58,13,3472.58,13,0,0
NE,7762.63,40,7394.97,37,367.66,3
NH,30901.91,26,5901.91,25,25000.0,1
NJ,79427.04,270,75489.61,247,3937.43,23
NM,4369.44,16,4369.44,16,0,0
NV,6499.04,45,3316.4,29,3182.64,16
NY,304168.89,449,153699.83,415,150469.06,34
OH,40303.02,148,36702.28,136,3600.74,12
OK,13955.49,91,13955.49,91,0,0
OR,43811.76,69,43811.76,69,0,0
PA,142369.46,618,130972.81,595,11396.65,23
RI,2214.34,20,2214.34,20,0,0
SC,19873.4,99,9873.4,98,10000.0,1
SD,692.88,2,692.88,2,0,0
TN,26650.91,139,26524.25,138,126.66,1
TX,140204.55,688,117305.13,628,22899.42,60
UT,29768.2,77,29189.47,72,578.73,5
VA,3068.83,12,0,0,3068.83,12
WA,49092.22,167,43173.09,139,5919.13,28
WI,6625.27,39,4950.0,34,1675.27,5
WV,11749.1,53,11148.69,48,600.41,5
WY,241.63,2,0,0,241.63,2
