state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CT,81.94,1,81.94,1,0,0
FL,8251.24,5,8251.24,5,0,0
GA,986.76,5,986.76,5,0,0
IA,162.65,2,162.65,2,0,0
IN,479.42,7,479.42,7,0,0
KY,11.55,1,11.55,1,0,0
LA,80.17,1,80.17,1,0,0
MA,24.68,1,24.68,1,0,0
MD,102.92,1,102.92,1,0,0
MI,35.12,1,35.12,1,0,0
MN,21.37,1,21.37,1,0,0
MO,191.49,2,191.49,2,0,0
NV,121.43,1,121.43,1,0,0
OH,5696.3,4,5696.3,4,0,0
OR,588.61,5,588.61,5,0,0
PA,878.42,13,878.42,13,0,0
TX,431.98,7,431.98,7,0,0
WA,800.52,7,800.52,7,0,0
WI,162.64,2,162.64,2,0,0
