state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,107.64,1,107.64,1,0,0
CA,506.63,6,506.63,6,0,0
FL,139.75,2,139.75,2,0,0
ID,33.68,1,33.68,1,0,0
IL,109.69,6,109.69,6,0,0
MA,75.34,2,75.34,2,0,0
MD,25108.76,8,25108.76,8,0,0
MI,330.71,7,330.71,7,0,0
MN,28.43,2,28.43,2,0,0
MO,87.21,2,87.21,2,0,0
NC,139.09,1,139.09,1,0,0
NH,138.4,2,138.4,2,0,0
NJ,735.1,15,735.1,15,0,0
NY,118.8,2,118.8,2,0,0
OK,260.03,3,260.03,3,0,0
PA,754.8,8,754.8,8,0,0
TN,4422.51,21,4422.51,21,0,0
TX,97.5,7,97.5,7,0,0
WI,94.4,2,94.4,2,0,0
WV,114.16,2,114.16,2,0,0
