state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,100.0,1,0,0,100.0,1
AZ,3500.0,1,0,0,3500.0,1
CA,24.76,2,24.76,2,0,0
FL,31000.0,2,0,0,31000.0,2
IL,12525.0,3,0,0,12525.0,3
KY,5000.0,2,0,0,5000.0,2
MA,3800.0,1,0,0,3800.0,1
MN,4350.0,2,0,0,4350.0,2
NJ,15500.0,2,0,0,15500.0,2
NY,42500.0,5,0,0,42500.0,5
OH,12.38,1,12.38,1,0,0
OR,750.0,1,0,0,750.0,1
PA,16900.0,5,0,0,16900.0,5
SC,1500.0,1,0,0,1500.0,1
TX,21250.0,4,0,0,21250.0,4
VA,30000.0,1,0,0,30000.0,1
WA,12.38,1,12.38,1,0,0
WV,1000.0,1,0,0,1000.0,1
