state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,4379.47,15,4379.47,15,0,0
AL,2513.84,39,2513.84,39,0,0
AR,2164.2,25,2164.2,25,0,0
AZ,16609.94,52,5913.54,49,10696.4,3
CA,63778.22,291,61278.22,289,2500.0,2
CO,14.1,1,14.1,1,0,0
CT,1953.57,24,1403.57,22,550.0,2
DC,2300.0,2,0,0,2300.0,2
DE,69.56,1,69.56,1,0,0
FL,48482.98,342,48482.98,342,0,0
GA,28031.14,102,27831.14,100,200.0,2
IL,55686.58,129,55336.58,128,350.0,1
IN,3575.33,31,3575.33,31,0,0
KS,389.58,7,389.58,7,0,0
KY,1855.47,34,1855.47,34,0,0
MA,35858.22,142,31358.22,141,4500.0,1
MD,3532.16,42,3407.16,41,125.0,1
ME,162.57,2,162.57,2,0,0
MI,30496.7,168,28496.7,166,2000.0,2
MN,30628.88,83,30628.88,83,0,0
MO,14559.4,204,13409.4,202,1150.0,2
MS,3111.16,29,3111.16,29,0,0
NC,55484.6,151,54734.6,150,750.0,1
ND,97.6,1,97.6,1,0,0
NE,2631.97,23,2631.97,23,0,0
NH,655.8,8,655.8,8,0,0
NJ,9786.48,68,9786.48,68,0,0
NV,2743.37,14,2743.37,14,0,0
NY,131729.61,160,131629.61,159,100.0,1
OH,5053.91,51,5053.91,51,0,0
OK,2274.13,54,2274.13,54,0,0
OR,1988.55,28,1988.55,28,0,0
PA,108836.08,217,100786.08,213,8050.0,4
PR,112.0,1,112.0,1,0,0
RI,1542.09,22,1542.09,22,0,0
SC,3720.63,64,3720.63,64,0,0
SD,250.0,1,0,0,250.0,1
TN,14292.7,88,14292.7,88,0,0
TX,52180.83,389,50580.83,387,1600.0,2
VA,4570.19,35,4570.19,35,0,0
VT,113.92,1,113.92,1,0,0
WA,10628.05,40,10628.05,40,0,0
WV,909.08,4,909.08,4,0,0
WY,122.77,2,122.77,2,0,0
