state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CA,197.6,4,197.6,4,0,0
DC,184.0,2,184.0,2,0,0
DE,128.68,1,128.68,1,0,0
FL,9843.81,15,9843.81,15,0,0
IA,27.5,1,27.5,1,0,0
KS,43.97,2,43.97,2,0,0
LA,6462.55,10,6462.55,10,0,0
MA,128.68,1,128.68,1,0,0
MD,873.5,12,873.5,12,0,0
MI,624.21,9,624.21,9,0,0
MN,82.5,3,82.5,3,0,0
MO,280.31,4,280.31,4,0,0
NC,8541.78,15,8541.78,15,0,0
ND,16.77,1,16.77,1,0,0
NJ,82.5,3,82.5,3,0,0
PA,6647.72,17,2147.72,16,4500.0,1
TN,92.0,1,92.0,1,0,0
TX,574.71,16,574.71,16,0,0
UT,257.34,2,257.34,2,0,0
WI,27.5,1,27.5,1,0,0
