state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AE,1173.73,3,1173.73,3,0,0
AL,3610.0,1,3610.0,1,0,0
AZ,5851.86,8,5851.86,8,0,0
CA,26852.9,21,26852.9,21,0,0
CO,73454.92,18,73454.92,18,0,0
CT,8643.96,10,8643.96,10,0,0
FL,10541.16,17,10541.16,17,0,0
IA,61.0,1,61.0,1,0,0
IL,37231.65,17,37231.65,17,0,0
IN,968.71,5,968.71,5,0,0
KS,80.0,1,80.0,1,0,0
KY,46.5,1,46.5,1,0,0
LA,11550.63,8,11550.63,8,0,0
MA,29723.35,35,29723.35,35,0,0
MD,40190.88,12,40190.88,12,0,0
MI,5384.46,6,5384.46,6,0,0
MN,10190.9,15,10190.9,15,0,0
MO,46302.37,21,46302.37,21,0,0
NC,1223.5,2,1223.5,2,0,0
NE,4665.73,2,4665.73,2,0,0
NY,16831.71,29,16831.71,29,0,0
OH,4429.74,5,4429.74,5,0,0
PA,27753.54,44,27753.54,44,0,0
RI,61.0,1,61.0,1,0,0
TN,118.87,1,118.87,1,0,0
TX,39386.44,36,39386.44,36,0,0
UT,61.0,1,61.0,1,0,0
WA,1768.27,9,1768.27,9,0,0
