state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CO,4433.29,6,4433.29,6,0,0
DC,16886.4,11,16886.4,11,0,0
IL,189.26,2,189.26,2,0,0
KS,90.52,1,90.52,1,0,0
MI,1446.89,14,1446.89,14,0,0
MN,17.0,1,17.0,1,0,0
MS,67.44,1,67.44,1,0,0
NC,1048.41,9,1048.41,9,0,0
NJ,775.5,6,775.5,6,0,0
NY,8046.21,3,8046.21,3,0,0
OK,397.84,3,397.84,3,0,0
PA,16.97,1,16.97,1,0,0
TX,37455.82,38,37455.82,38,0,0
UT,293.84,2,293.84,2,0,0
VA,9545.36,11,9545.36,11,0,0
WI,1981.25,2,1981.25,2,0,0
