state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
,85.0,7,85.0,7,0,0
AK,1206.8,80,1206.8,80,0,0
AL,4153.53,10,53.53,4,4100.0,6
AP,143.01,2,143.01,2,0,0
AR,9868.7,510,9368.7,509,500.0,1
AZ,153501.81,1707,142001.81,1695,11500.0,12
CA,397305.83,1736,210268.82,1697,187037.01,39
CO,2720265.06,229,252.46,18,2720012.6,211
CT,30999.24,446,30999.24,446,0,0
DC,37515.73,188,27515.73,185,10000.0,3
DE,2072.08,127,2072.08,127,0,0
FL,397822.22,4907,310622.22,4875,87200.0,32
GA,131441.77,1708,124441.77,1706,7000.0,2
HI,10684.9,126,10684.9,126,0,0
IA,3983.03,64,313.03,26,3670.0,38
ID,607.1,15,607.1,15,0,0
IL,158617.52,1992,151617.52,1984,7000.0,8
IN,50129.95,741,50129.95,741,0,0
KS,12045.48,530,12045.48,530,0,0
KY,42249.52,751,40049.52,740,2200.0,11
LA,6202.16,29,4002.16,18,2200.0,11
MA,291503.98,1181,176928.98,1177,114575.0,4
MD,102607.04,818,101607.04,817,1000.0,1
ME,624.2,40,624.2,40,0,0
MI,188981.0,2025,176731.0,2020,12250.0,5
MN,27993.46,58,27993.46,58,0,0
MO,39053.86,725,36328.86,714,2725.0,11
MS,26959.85,548,21459.85,544,5500.0,4
MT,1602.33,10,102.33,8,1500.0,2
NC,161507.22,1397,161507.22,1397,0,0
ND,10101.78,81,10101.78,81,0,0
NE,21367.07,436,21367.07,436,0,0
NH,10177.17,95,10177.17,95,0,0
NJ,73957.97,1998,68057.97,1991,5900.0,7
NM,1473.41,92,1473.41,92,0,0
NV,51848.5,594,51848.5,594,0,0
NY,463635.67,4359,389445.67,4347,74190.0,12
OH,162209.42,1259,159959.42,1248,2250.0,11
OK,21655.31,589,20520.59,588,1134.72,1
OR,33496.48,292,33496.48,292,0,0
PA,186851.38,2569,184401.38,2565,2450.0,4
PR,590.42,26,590.42,26,0,0
RI,5211.06,16,211.06,15,5000.0,1
SC,33685.52,526,33685.52,526,0,0
SD,2748.78,63,1748.78,60,1000.0,3
TN,80943.57,847,79943.57,846,1000.0,1
TX,292668.04,1875,197901.54,1853,94766.5,22
UT,22167.72,180,22167.72,180,0,0
VA,66062.88,1318,51062.88,1317,15000.0,1
VT,1811.92,5,1811.92,5,0,0
WA,161468.4,609,85595.47,601,75872.93,8
WI,1022.24,45,1022.24,45,0,0
WV,7195.93,351,7195.93,351,0,0
WY,788.83,8,88.83,7,700.0,1
