state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,94.98,2,94.98,2,0,0
AR,260.32,10,260.32,10,0,0
AZ,70.81,2,70.81,2,0,0
CA,19898.08,21,13398.08,19,6500.0,2
CO,848.8,28,848.8,28,0,0
DC,233.96,5,233.96,5,0,0
FL,18069.05,56,18069.05,56,0,0
GA,422.71,15,422.71,15,0,0
HI,130.08,2,130.08,2,0,0
IA,741.11,16,741.11,16,0,0
IL,7418.77,33,5918.77,32,1500.0,1
IN,390.18,15,390.18,15,0,0
KS,15.7,1,15.7,1,0,0
KY,358.14,9,358.14,9,0,0
LA,62.15,1,62.15,1,0,0
MA,100.04,2,100.04,2,0,0
MD,261662.98,5,7662.98,3,254000.0,2
ME,19.08,1,19.08,1,0,0
MI,10944.52,24,10944.52,24,0,0
MN,74.44,1,74.44,1,0,0
MO,18952.04,17,18952.04,17,0,0
MS,301.15,4,301.15,4,0,0
MT,104.47,2,104.47,2,0,0
NC,4633.87,14,4633.87,14,0,0
NE,174.22,5,174.22,5,0,0
NH,98.97,5,98.97,5,0,0
NJ,2980.01,8,2980.01,8,0,0
NV,123.43,6,123.43,6,0,0
NY,21738.79,35,21738.79,35,0,0
OH,474.54,2,474.54,2,0,0
OK,7615.23,22,7615.23,22,0,0
OR,745.75,11,745.75,11,0,0
PA,5171.76,26,5171.76,26,0,0
PR,1551.3,47,1551.3,47,0,0
SC,4147.51,7,4147.51,7,0,0
TN,298.13,13,298.13,13,0,0
TX,13754.32,39,13754.32,39,0,0
VA,4513.96,11,4513.96,11,0,0
VI,117.16,2,117.16,2,0,0
WA,494.68,10,494.68,10,0,0
WI,178.34,6,178.34,6,0,0
WY,89.34,1,89.34,1,0,0
