state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,1418.46,7,0,0,1418.46,7
AR,274.24,2,0,0,274.24,2
AZ,11.87,1,11.87,1,0,0
CA,1883.26,11,645.18,7,1238.08,4
CO,142.32,3,112.51,2,29.81,1
CT,285.54,4,142.67,2,142.87,2
DC,13.31,1,13.31,1,0,0
DE,120.0,4,120.0,4,0,0
FL,2627.96,19,2627.96,19,0,0
GA,2474.23,11,2474.23,11,0,0
IA,94.96,7,94.96,7,0,0
IL,2902.14,16,437.0,10,2465.14,6
IN,252.85,2,252.85,2,0,0
KS,137.15,2,137.15,2,0,0
KY,870.32,10,540.19,7,330.13,3
LA,680.05,16,680.05,16,0,0
MA,340.96,4,40.0,1,300.96,3
MD,3758.85,8,412.98,7,3345.87,1
ME,69.33,1,69.33,1,0,0
MI,498.78,8,388.11,7,110.67,1
MN,397.9,5,397.9,5,0,0
MO,23.08,1,23.08,1,0,0
MS,34.78,1,34.78,1,0,0
MT,516.08,4,516.08,4,0,0
NC,4132.01,9,156.55,2,3975.46,7
ND,30.0,1,30.0,1,0,0
NE,151.14,6,151.14,6,0,0
NJ,50.13,2,50.13,2,0,0
NM,30.0,1,30.0,1,0,0
NV,31.2,1,31.2,1,0,0
NY,966.31,21,895.81,19,70.5,2
OH,45.34,3,45.34,3,0,0
OK,890.39,15,890.39,15,0,0
OR,287.48,2,287.48,2,0,0
PA,1070.37,13,812.13,11,258.24,2
RI,14.23,1,14.23,1,0,0
SC,1536.36,3,309.66,2,1226.7,1
SD,66.65,5,66.65,5,0,0
TN,450.69,5,450.69,5,0,0
TX,6776.0,32,2254.23,20,4521.77,12
UT,983.79,8,325.4,2,658.39,6
VA,612.11,17,612.11,17,0,0
WA,11390.59,19,11301.52,16,89.07,3
WI,384.19,5,384.19,5,0,0
WY,77.05,2,77.05,2,0,0
