state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,241.24,4,241.24,4,0,0
AZ,773.98,11,773.98,11,0,0
CA,895.89,16,895.89,16,0,0
CO,247.34,5,247.34,5,0,0
FL,3874.63,43,3874.63,43,0,0
GA,2627.63,7,2627.63,7,0,0
IL,19158.66,15,19158.66,15,0,0
IN,7500.0,1,7500.0,1,0,0
KY,1299.6,3,1299.6,3,0,0
LA,159.1,2,159.1,2,0,0
MI,234.62,4,234.62,4,0,0
NH,67.06,1,67.06,1,0,0
NJ,1428.57,16,1428.57,16,0,0
NV,525.83,7,525.83,7,0,0
PA,10.36,1,10.36,1,0,0
WA,1066.6,4,1066.6,4,0,0
