state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
CA,20.0,1,20.0,1,0,0
CO,246.92,5,246.92,5,0,0
CT,30.75,2,30.75,2,0,0
FL,150.16,11,150.16,11,0,0
GA,47.04,3,47.04,3,0,0
HI,20.0,1,20.0,1,0,0
IA,82.21,4,82.21,4,0,0
IL,12.89,1,12.89,1,0,0
KS,50.45,1,50.45,1,0,0
KY,26.05,1,26.05,1,0,0
MA,36.78,2,36.78,2,0,0
MD,166.31,10,166.31,10,0,0
MI,403.35,12,403.35,12,0,0
MO,22.8,2,22.8,2,0,0
NE,21.17,2,21.17,2,0,0
NJ,174.26,11,174.26,11,0,0
NM,100.0,1,100.0,1,0,0
NY,322.21,14,322.21,14,0,0
OH,34.5,2,34.5,2,0,0
PA,312.37,23,312.37,23,0,0
RI,20.0,1,20.0,1,0,0
SC,93.55,8,93.55,8,0,0
TN,33.16,3,33.16,3,0,0
TX,821.04,37,821.04,37,0,0
VA,143.1,9,143.1,9,0,0
WA,20.0,1,20.0,1,0,0
WI,19.29,1,19.29,1,0,0
WV,23.9,2,23.9,2,0,0
