state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,3505.46,15,0,0,3505.46,15
AR,1293.0,3,0,0,1293.0,3
AZ,865.5,5,0,0,865.5,5
CA,94721.97,78,26431.68,6,68290.29,72
CO,5614.42,13,0,0,5614.42,13
CT,477.0,5,0,0,477.0,5
DE,190.0,1,0,0,190.0,1
FL,4522.31,18,0,0,4522.31,18
GA,3692.39,17,0,0,3692.39,17
IA,250.0,1,0,0,250.0,1
IL,4450.17,25,0,0,4450.17,25
KS,57.21,1,0,0,57.21,1
KY,630.77,37,0,0,630.77,37
MA,42276.8,78,2000.0,1,40276.8,77
MD,1430.8,6,0,0,1430.8,6
MI,14371.97,94,0,0,14371.97,94
MN,2189.96,7,0,0,2189.96,7
MO,235.25,12,0,0,235.25,12
NC,26442.07,34,110.31,2,26331.76,32
NH,678.0,4,0,0,678.0,4
NM,3699.52,3,0,0,3699.52,3
NY,90703.56,77,0,0,90703.56,77
OH,33779.33,38,680.93,3,33098.4,35
OR,3784.78,16,0,0,3784.78,16
PA,26130.41,44,0,0,26130.41,44
RI,3500.0,1,0,0,3500.0,1
TN,83605.11,36,0,0,83605.11,36
TX,31135.28,65,0,0,31135.28,65
UT,90092.1,11,0,0,90092.1,11
WA,9950.47,52,0,0,9950.47,52
WI,2153.45,14,0,0,2153.45,14
