state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,96.07,1,96.07,1,0,0
CA,384.28,4,384.28,4,0,0
CO,192.14,2,192.14,2,0,0
FL,2367.41,33,2367.41,33,0,0
GA,515.08,9,515.08,9,0,0
IL,18.07,1,18.07,1,0,0
MN,128.81,3,128.81,3,0,0
MO,36.14,2,36.14,2,0,0
MT,96.07,1,96.07,1,0,0
NJ,96.07,1,96.07,1,0,0
NM,288.21,3,288.21,3,0,0
NV,288.21,3,288.21,3,0,0
OH,192.14,2,192.14,2,0,0
OR,96.07,1,96.07,1,0,0
PA,576.42,6,576.42,6,0,0
PR,2925.96,9,2925.96,9,0,0
TX,596.07,5,596.07,5,0,0
VA,96.07,1,96.07,1,0,0
WA,960.7,10,960.7,10,0,0
