state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,499.32,9,499.32,9,0,0
AL,3677.37,28,3578.37,27,99.0,1
AR,1714.35,53,1714.35,53,0,0
AZ,47496.18,279,39963.46,272,7532.72,7
CA,203575.12,59,1634.82,32,201940.3,27
CO,115.27,4,115.27,4,0,0
CT,103276.46,222,103276.46,222,0,0
DC,320678.77,16,678.77,13,320000.0,3
DE,44.42,2,44.42,2,0,0
FL,138906.04,589,131456.04,586,7450.0,3
GA,42588.17,352,42588.17,352,0,0
HI,3265.13,47,3265.13,47,0,0
IA,7144.41,70,7144.41,70,0,0
ID,480.83,11,480.83,11,0,0
IL,72098.76,381,71790.76,379,308.0,2
IN,26333.64,229,26183.64,228,150.0,1
KS,1505.86,49,1505.86,49,0,0
KY,15263.0,167,15263.0,167,0,0
LA,4797.39,53,4797.39,53,0,0
MA,79931.71,156,70688.71,155,9243.0,1
MD,13830.07,95,13830.07,95,0,0
ME,95.18,4,95.18,4,0,0
MI,66611.7,561,55856.7,552,10755.0,9
MN,41952.8,65,40102.8,63,1850.0,2
MO,44956.55,302,41966.55,299,2990.0,3
MS,3485.07,123,3485.07,123,0,0
NC,97397.42,379,97397.42,379,0,0
ND,275.37,5,275.37,5,0,0
NE,5277.2,51,5277.2,51,0,0
NH,30724.6,10,224.6,7,30500.0,3
NJ,21328.8,266,21328.8,266,0,0
NM,146.56,4,146.56,4,0,0
NV,11896.53,67,4396.53,66,7500.0,1
NY,480877.73,965,473661.73,959,7216.0,6
OH,168732.12,375,93732.12,374,75000.0,1
OK,8558.98,130,8539.66,129,19.32,1
OR,19065.33,90,14565.33,89,4500.0,1
PA,72182.54,467,68382.54,463,3800.0,4
PR,8448.68,102,8448.68,102,0,0
RI,83.14,4,83.14,4,0,0
SC,8387.75,118,8387.75,118,0,0
SD,135.0,2,135.0,2,0,0
TN,26026.53,294,26026.53,294,0,0
TX,530077.61,1113,191475.04,1109,338602.57,4
UT,2591.37,59,1841.37,58,750.0,1
VA,38026.69,302,25512.39,298,12514.3,4
WA,29881.66,177,17881.66,176,12000.0,1
WI,10192.86,20,10192.86,20,0,0
WV,1404.99,36,1404.99,36,0,0
