state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,2515.07,153,0,0,2515.07,153
AR,53.41,1,53.41,1,0,0
CA,7545.21,459,0,0,7545.21,459
FL,6370.96,349,382.6,5,5988.36,344
GA,5030.14,306,0,0,5030.14,306
IL,50.57,1,50.57,1,0,0
KY,2515.07,153,0,0,2515.07,153
LA,2515.07,153,0,0,2515.07,153
MA,2815.07,154,300.0,1,2515.07,153
MD,5030.14,306,0,0,5030.14,306
MI,147.91,1,147.91,1,0,0
MO,2515.07,153,0,0,2515.07,153
MS,2515.07,153,0,0,2515.07,153
NC,392.39,8,392.39,8,0,0
NV,1156.0,8,1156.0,8,0,0
NY,22490.24,922,5799.82,3,16690.42,919
PA,2515.07,153,0,0,2515.07,153
SC,121.87,5,121.87,5,0,0
TN,11.41,1,11.41,1,0,0
TX,83.75,6,83.75,6,0,0
VA,147.91,1,147.91,1,0,0
