state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,10.0,1,10.0,1,0,0
AR,30.0,2,20.0,1,10.0,1
AZ,60.0,3,60.0,3,0,0
CA,1626.2,24,1626.2,24,0,0
CO,7002.44,6,7002.44,6,0,0
CT,50.0,5,50.0,5,0,0
FL,1724.8,14,1724.8,14,0,0
GA,477.23,18,477.23,18,0,0
HI,10.0,1,10.0,1,0,0
IA,20.0,1,20.0,1,0,0
ID,10.0,1,10.0,1,0,0
IL,173.0,7,173.0,7,0,0
IN,45.0,3,45.0,3,0,0
KS,122.0,8,122.0,8,0,0
LA,255.0,5,255.0,5,0,0
MA,170.0,16,170.0,16,0,0
ME,60.0,2,60.0,2,0,0
MI,210.0,12,210.0,12,0,0
MN,95.0,5,95.0,5,0,0
MO,228.07,11,228.07,11,0,0
MT,10.0,1,10.0,1,0,0
NC,100.0,6,100.0,6,0,0
ND,20.0,1,20.0,1,0,0
NE,28.78,2,28.78,2,0,0
NH,30.0,2,30.0,2,0,0
NJ,140.0,10,140.0,10,0,0
NY,260.0,13,260.0,13,0,0
OH,230.0,10,230.0,10,0,0
OK,40.0,2,40.0,2,0,0
OR,50.0,1,50.0,1,0,0
PA,210.0,12,210.0,12,0,0
SC,30.0,2,30.0,2,0,0
SD,60.0,2,60.0,2,0,0
TN,20.0,2,20.0,2,0,0
TX,235.0,10,235.0,10,0,0
VA,130.0,2,130.0,2,0,0
VT,10.0,1,10.0,1,0,0
WA,40.0,3,40.0,3,0,0
WI,90.0,8,90.0,8,0,0
WV,100.0,2,100.0,2,0,0
