state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,674.29,7,674.29,7,0,0
CA,81634.53,58,52184.53,54,29450.0,4
CO,4669.7,10,4669.7,10,0,0
CT,35.84,1,35.84,1,0,0
FL,48231.15,48,48231.15,48,0,0
HI,903.66,4,903.66,4,0,0
IL,85.22,1,85.22,1,0,0
IN,14.37,1,14.37,1,0,0
KS,449.14,3,449.14,3,0,0
KY,1447.89,11,1447.89,11,0,0
MA,387354.24,23,382854.24,21,4500.0,2
MD,5043.64,8,5043.64,8,0,0
ME,1379.39,4,1379.39,4,0,0
MI,1094.81,12,1094.81,12,0,0
MO,6566.39,13,6566.39,13,0,0
NC,435.55,17,435.55,17,0,0
NJ,522.41,11,522.41,11,0,0
NV,6837.93,25,6837.93,25,0,0
NY,128018.35,48,128018.35,48,0,0
OR,175.52,6,175.52,6,0,0
PA,521.31,17,521.31,17,0,0
SC,203.71,6,203.71,6,0,0
TN,12095.0,45,12095.0,45,0,0
TX,64422.74,85,63422.74,84,1000.0,1
UT,2495.25,5,577.75,4,1917.5,1
WA,1275.24,10,1275.24,10,0,0
WI,17.49,1,17.49,1,0,0
WV,65.34,2,65.34,2,0,0
