state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,16435.55,7,16435.55,7,0,0
CA,15537.29,15,15537.29,15,0,0
CO,2646.95,3,2646.95,3,0,0
CT,7396.65,3,7396.65,3,0,0
FL,210.31,1,210.31,1,0,0
IL,9210.31,3,9210.31,3,0,0
LA,960.31,2,960.31,2,0,0
MD,956.64,1,956.64,1,0,0
MO,1500.0,1,1500.0,1,0,0
NC,1983.31,4,1983.31,4,0,0
NJ,1710.31,2,1710.31,2,0,0
NY,6000.0,3,6000.0,3,0,0
OH,4710.31,2,4710.31,2,0,0
TN,210.31,1,210.31,1,0,0
TX,6292.38,7,6292.38,7,0,0
WA,210.31,1,210.31,1,0,0
