state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,781984.72,35,779424.72,34,2560.0,1
CA,34375.03,22,34375.03,22,0,0
CT,7390.75,5,7390.75,5,0,0
DC,7250.0,2,7250.0,2,0,0
DE,571359.66,2,571359.66,2,0,0
FL,1102531.09,73,1102531.09,73,0,0
GA,114.72,1,114.72,1,0,0
IL,187140.26,50,187140.26,50,0,0
IN,16300.0,4,16300.0,4,0,0
KS,31249.43,4,31249.43,4,0,0
MA,8389285.8,70,8389285.8,70,0,0
MD,605831.71,30,605831.71,30,0,0
ME,6950.0,2,6950.0,2,0,0
MI,14796.03,7,14796.03,7,0,0
MN,1040920.88,23,1040920.88,23,0,0
MO,37867.06,22,37867.06,22,0,0
MS,38009.33,6,38009.33,6,0,0
NC,728710.58,20,728710.58,20,0,0
NJ,301479.17,8,301479.17,8,0,0
NV,147570.06,4,147570.06,4,0,0
NY,4842434.45,49,4842434.45,49,0,0
OH,374778.46,20,374778.46,20,0,0
OK,168409.28,5,168409.28,5,0,0
OR,3385.17,2,3385.17,2,0,0
PA,1808239.17,32,1790729.45,31,17509.72,1
SC,10330.0,2,10330.0,2,0,0
SD,7194.18,2,7194.18,2,0,0
TN,131103.54,14,131103.54,14,0,0
TX,2531109.55,38,2531109.55,38,0,0
UT,583768.38,4,583768.38,4,0,0
VA,1818823.73,28,1818823.73,28,0,0
VT,6117.45,2,6117.45,2,0,0
WA,584355.16,27,584355.16,27,0,0
WV,14948.4,8,14948.4,8,0,0
