state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,40.77,2,40.77,2,0,0
CA,137.27,7,137.27,7,0,0
CO,38.7,3,38.7,3,0,0
DC,40.88,1,40.88,1,0,0
FL,272.2,14,272.2,14,0,0
IL,59.77,4,59.77,4,0,0
KY,80.75,5,80.75,5,0,0
MD,83.82,6,83.82,6,0,0
MN,10.28,1,10.28,1,0,0
MO,40.64,2,40.64,2,0,0
NC,56.96,2,56.96,2,0,0
NE,11.0,1,11.0,1,0,0
NJ,35.04,2,35.04,2,0,0
NV,158.45,2,158.45,2,0,0
TN,164.89,9,164.89,9,0,0
TX,21.24,1,21.24,1,0,0
VA,78.41,5,78.41,5,0,0
WV,18.94,1,18.94,1,0,0
