state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,3500.0,2,3500.0,2,0,0
CA,16141.91,103,16141.91,103,0,0
CT,4500.0,3,4500.0,3,0,0
DE,1000.0,1,1000.0,1,0,0
FL,2095.98,32,2095.98,32,0,0
GA,12469.82,63,12469.82,63,0,0
IL,7484.26,26,7484.26,26,0,0
KY,3960.0,9,3960.0,9,0,0
MD,771.21,11,771.21,11,0,0
MI,327.0,3,327.0,3,0,0
MN,140.0,1,140.0,1,0,0
NC,63243.51,132,63243.51,132,0,0
NE,1500.0,1,1500.0,1,0,0
NJ,7441.79,25,7441.79,25,0,0
NY,31050.83,144,31050.83,144,0,0
OH,4522.33,21,4522.33,21,0,0
OR,134.54,5,134.54,5,0,0
PA,15081.87,37,15081.87,37,0,0
SC,9165.34,38,9165.34,38,0,0
TN,2475.97,9,2475.97,9,0,0
TX,982.13,18,982.13,18,0,0
VA,530.6,5,530.6,5,0,0
WA,212.71,6,212.71,6,0,0
WV,324.47,8,324.47,8,0,0
