state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AE,670.06,10,670.06,10,0,0
AK,761.88,20,761.88,20,0,0
AL,479.27,13,359.27,11,120.0,2
AR,14214.0,196,14214.0,196,0,0
AZ,30346.14,389,29346.14,388,1000.0,1
CA,24089.78,150,4839.78,145,19250.0,5
CO,358.6,7,358.6,7,0,0
CT,7254.79,143,7254.79,143,0,0
DC,1523.84,16,1523.84,16,0,0
DE,2693.96,58,2693.96,58,0,0
FL,102625.56,957,97325.56,953,5300.0,4
GA,42768.58,467,42768.58,467,0,0
HI,3050.77,40,3050.77,40,0,0
IA,21450.07,82,5750.07,78,15700.0,4
ID,8183.8,81,8183.8,81,0,0
IL,102934.68,531,96684.68,530,6250.0,1
IN,31409.36,496,31409.36,496,0,0
KS,325.73,6,325.73,6,0,0
KY,33129.79,381,33129.79,381,0,0
LA,15658.02,68,5083.02,66,10575.0,2
MA,33370.36,338,33130.36,337,240.0,1
MD,19567.11,436,14567.11,435,5000.0,1
ME,362.78,8,362.78,8,0,0
MI,105668.69,845,99418.69,844,6250.0,1
MN,43184.63,231,43184.63,231,0,0
MO,30001.27,284,29501.27,283,500.0,1
MS,2726.05,103,2726.05,103,0,0
MT,106.49,3,106.49,3,0,0
NC,28532.66,274,26032.66,273,2500.0,1
ND,4912.07,37,4786.07,36,126.0,1
NE,2015.05,70,2015.05,70,0,0
NH,483.51,20,483.51,20,0,0
NJ,34936.22,688,31386.22,684,3550.0,4
NM,1311.43,43,1311.43,43,0,0
NV,19751.62,151,13501.62,150,6250.0,1
NY,119034.43,1151,107534.43,1149,11500.0,2
OH,118124.95,788,111874.95,787,6250.0,1
OK,14540.76,314,14540.76,314,0,0
OR,9101.5,132,9101.5,132,0,0
PA,75607.23,898,75107.23,897,500.0,1
PR,1000.0,1,1000.0,1,0,0
SC,50383.04,392,50383.04,392,0,0
SD,2349.14,24,1849.14,23,500.0,1
TN,47788.51,455,41538.51,454,6250.0,1
TX,167835.08,2167,166335.08,2166,1500.0,1
UT,1615.79,71,1615.79,71,0,0
VA,49220.19,540,49220.19,540,0,0
WA,17160.59,271,17160.59,271,0,0
WI,2066.95,20,2066.95,20,0,0
WV,20020.85,82,20020.85,82,0,0
WY,508.64,9,508.64,9,0,0
