state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,2807.55,3,2807.55,3,0,0
AL,43.7,3,43.7,3,0,0
AR,422.48,30,422.48,30,0,0
AZ,16006.26,98,7506.26,95,8500.0,3
CA,353963.39,760,311378.77,751,42584.62,9
CO,13.75,1,13.75,1,0,0
CT,283540.13,124,278540.13,123,5000.0,1
DC,937.97,31,937.97,31,0,0
DE,20.39,1,20.39,1,0,0
FL,178281.03,464,172781.03,459,5500.0,5
GA,199146.83,87,197646.83,86,1500.0,1
IA,400.0,1,0,0,400.0,1
ID,200.24,3,200.24,3,0,0
IL,135871.14,98,135871.14,98,0,0
IN,13570.53,43,13570.53,43,0,0
KS,721.53,23,721.53,23,0,0
KY,3739.05,19,3239.05,18,500.0,1
LA,2267.23,13,267.23,12,2000.0,1
MA,586284.63,208,405015.63,204,181269.0,4
MD,150150.27,59,149650.27,58,500.0,1
ME,150.64,4,150.64,4,0,0
MI,60144.5,160,59144.5,159,1000.0,1
MN,7094.74,28,6594.74,27,500.0,1
MO,58275.24,68,58275.24,68,0,0
MS,23864.75,53,23864.75,53,0,0
NC,1415.55,67,1415.55,67,0,0
ND,36.19,2,36.19,2,0,0
NE,36.9,3,36.9,3,0,0
NH,2515.3,12,2515.3,12,0,0
NJ,78642.94,192,78142.94,191,500.0,1
NM,99.89,2,99.89,2,0,0
NV,406.83,8,406.83,8,0,0
NY,352525.99,568,327525.99,567,25000.0,1
OH,41468.59,110,40468.59,109,1000.0,1
OK,8815.61,42,8815.61,42,0,0
OR,13652.54,23,12152.54,22,1500.0,1
PA,67959.88,262,67059.88,260,900.0,2
PR,323.21,6,323.21,6,0,0
RI,890.48,6,390.48,5,500.0,1
SC,54249.24,241,54249.24,241,0,0
SD,34182.3,23,33182.3,22,1000.0,1
TN,2913.56,80,2913.56,80,0,0
TX,183021.84,341,153006.95,332,30014.89,9
UT,2553.57,14,2553.57,14,0,0
VA,1544.68,27,1544.68,27,0,0
WA,15050.25,38,10550.25,36,4500.0,2
WI,13325.36,15,13325.36,15,0,0
WV,39.72,2,39.72,2,0,0
WY,152.48,5,152.48,5,0,0
