state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,5000.0,1,0,0,5000.0,1
CA,81381.51,9,51131.51,6,30250.0,3
CO,229.81,4,229.81,4,0,0
CT,1760.0,1,0,0,1760.0,1
DC,5000.0,5,5000.0,5,0,0
FL,24319.49,8,1319.49,6,23000.0,2
GA,3144.47,7,144.47,6,3000.0,1
IL,300.74,2,300.74,2,0,0
MA,22750.0,7,1000.0,1,21750.0,6
MD,48347.8,9,48347.8,9,0,0
MO,809.0,1,0,0,809.0,1
MS,487.36,9,487.36,9,0,0
NC,2428.45,17,2428.45,17,0,0
NY,177504.46,8,173504.46,7,4000.0,1
TN,3000.0,1,0,0,3000.0,1
TX,483.79,5,483.79,5,0,0
UT,140.28,1,140.28,1,0,0
WA,1227.82,14,1227.82,14,0,0
