state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,16.0,1,16.0,1,0,0
AZ,2367.27,3,2367.27,3,0,0
CA,1808.85,17,1808.85,17,0,0
DC,367.54,3,367.54,3,0,0
FL,8040.6,7,8040.6,7,0,0
GA,218.0,3,218.0,3,0,0
IL,6000.0,1,6000.0,1,0,0
MA,20.0,1,20.0,1,0,0
MD,320.58,2,320.58,2,0,0
MO,45.51,1,45.51,1,0,0
MS,84.21,2,84.21,2,0,0
NE,29.69,1,29.69,1,0,0
NY,4255.0,5,4255.0,5,0,0
OK,8314.36,21,8314.36,21,0,0
PA,91.02,2,91.02,2,0,0
TX,236.2,3,236.2,3,0,0
WI,677.0,2,677.0,2,0,0
WY,2167.0,4,2167.0,4,0,0
