state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,25.0,1,25.0,1,0,0
AZ,44.0,1,44.0,1,0,0
CA,7506.51,13,7506.51,13,0,0
CO,6434.06,5,6434.06,5,0,0
DC,5899.95,2,5899.95,2,0,0
FL,281.44,4,281.44,4,0,0
GA,3758.0,3,3758.0,3,0,0
IL,3000.0,3,3000.0,3,0,0
KY,9550.42,7,9550.42,7,0,0
MA,12.07,1,12.07,1,0,0
MI,564.0,1,564.0,1,0,0
MN,517.0,1,517.0,1,0,0
MO,76.33,1,76.33,1,0,0
NC,3211.27,2,3211.27,2,0,0
NE,990.0,2,990.0,2,0,0
NJ,10010.81,20,10010.81,20,0,0
NY,23622.02,15,23622.02,15,0,0
OH,899.95,1,899.95,1,0,0
PA,616.69,6,616.69,6,0,0
TN,11380.79,9,11380.79,9,0,0
TX,37730.94,3,37730.94,3,0,0
VA,9951.19,3,9951.19,3,0,0
WI,4079.95,5,4079.95,5,0,0
