state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,142.74,3,142.74,3,0,0
CA,4992.25,6,4992.25,6,0,0
CT,207.59,3,207.59,3,0,0
DC,107.55,1,107.55,1,0,0
FL,42272.19,26,42272.19,26,0,0
GA,235.69,2,235.69,2,0,0
ID,41.3,1,41.3,1,0,0
IL,513.09,11,513.09,11,0,0
IN,323.34,16,323.34,16,0,0
KS,17.78,1,17.78,1,0,0
KY,70.2,5,70.2,5,0,0
MN,712.18,3,712.18,3,0,0
MO,737.43,13,737.43,13,0,0
MS,116.32,1,116.32,1,0,0
NE,10.97,1,10.97,1,0,0
NJ,209.75,7,209.75,7,0,0
NY,92.57,1,92.57,1,0,0
OH,709.84,17,709.84,17,0,0
OK,188.9,2,188.9,2,0,0
OR,76.46,1,76.46,1,0,0
PA,1855.96,24,1855.96,24,0,0
SC,230.51,3,230.51,3,0,0
TX,596.85,23,596.85,23,0,0
UT,248.26,9,248.26,9,0,0
VA,430.54,2,430.54,2,0,0
WA,80.27,8,80.27,8,0,0
WV,1747.85,5,1747.85,5,0,0
WY,13.8,1,13.8,1,0,0
