state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,45.0,3,45.0,3,0,0
AR,25.0,1,25.0,1,0,0
AZ,120.0,4,120.0,4,0,0
CA,945.0,56,945.0,56,0,0
CO,75.0,5,75.0,5,0,0
CT,205.0,7,205.0,7,0,0
FL,190.0,11,190.0,11,0,0
GA,290.0,7,290.0,7,0,0
IA,30.0,2,30.0,2,0,0
IL,80.0,4,80.0,4,0,0
IN,110.0,4,110.0,4,0,0
KS,35.0,3,35.0,3,0,0
KY,70.0,3,70.0,3,0,0
LA,130.0,6,130.0,6,0,0
MA,100.0,5,100.0,5,0,0
MD,180.0,10,180.0,10,0,0
MI,145.0,6,145.0,6,0,0
MN,20.0,2,20.0,2,0,0
MO,25.0,2,25.0,2,0,0
MS,15.0,1,15.0,1,0,0
MT,45.0,3,45.0,3,0,0
NC,60.0,3,60.0,3,0,0
ND,10.0,1,10.0,1,0,0
NE,30.0,2,30.0,2,0,0
NH,45.0,3,45.0,3,0,0
NJ,90.0,4,90.0,4,0,0
NM,25.0,2,25.0,2,0,0
NV,50.0,2,50.0,2,0,0
NY,130.0,9,130.0,9,0,0
OH,110.0,5,110.0,5,0,0
OK,20.0,2,20.0,2,0,0
OR,55.0,4,55.0,4,0,0
PA,130.0,9,130.0,9,0,0
SC,15.0,1,15.0,1,0,0
SD,50.0,3,50.0,3,0,0
TN,25.0,1,25.0,1,0,0
TX,645.0,28,645.0,28,0,0
UT,40.0,2,40.0,2,0,0
VA,105.0,5,105.0,5,0,0
VT,10.0,1,10.0,1,0,0
WA,115.0,6,115.0,6,0,0
WI,55.0,3,55.0,3,0,0
WV,25.0,1,25.0,1,0,0
