state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,2134.17,4,2134.17,4,0,0
CA,1565.33,17,1565.33,17,0,0
CO,341.37,5,341.37,5,0,0
FL,771.53,7,771.53,7,0,0
IL,173.59,3,173.59,3,0,0
KY,183.38,3,183.38,3,0,0
MA,151.48,2,151.48,2,0,0
MI,16.16,1,16.16,1,0,0
MN,8739.01,9,8739.01,9,0,0
NC,14.92,1,14.92,1,0,0
ND,103.42,3,103.42,3,0,0
NH,28937.34,3,28937.34,3,0,0
NJ,179.94,2,179.94,2,0,0
NV,17684.54,7,17684.54,7,0,0
NY,3658.09,6,3658.09,6,0,0
OR,23.09,1,23.09,1,0,0
PA,219.63,1,219.63,1,0,0
RI,27.23,1,27.23,1,0,0
SC,83.87,2,83.87,2,0,0
SD,11.54,1,11.54,1,0,0
TN,77.83,1,77.83,1,0,0
TX,75.74,1,75.74,1,0,0
WA,2735.86,7,2735.86,7,0,0
WI,168.51,2,168.51,2,0,0
