state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,353.89,3,353.89,3,0,0
AZ,5791.8,23,5791.8,23,0,0
CA,10479.55,69,10479.55,69,0,0
CO,164.74,2,164.74,2,0,0
CT,97.98,1,97.98,1,0,0
FL,3186.03,24,3186.03,24,0,0
GA,9505.46,38,9505.46,38,0,0
HI,223.36,2,223.36,2,0,0
IL,67.33,1,67.33,1,0,0
KS,87.43,3,87.43,3,0,0
KY,209.79,1,209.79,1,0,0
MA,3239.33,18,3239.33,18,0,0
MD,4827.22,13,4827.22,13,0,0
MI,48.17,1,48.17,1,0,0
MN,122.15,2,122.15,2,0,0
MO,84.2,1,84.2,1,0,0
NC,7403.02,16,7403.02,16,0,0
NE,155.57,2,155.57,2,0,0
NJ,74.12,1,74.12,1,0,0
NY,645.74,11,645.74,11,0,0
OH,5844.47,8,5844.47,8,0,0
OK,363.64,3,363.64,3,0,0
PA,5838.02,14,5838.02,14,0,0
SC,313.77,3,313.77,3,0,0
TN,1422.14,4,1422.14,4,0,0
TX,1704.96,17,1704.96,17,0,0
VA,2767.71,7,2767.71,7,0,0
WA,233.17,2,233.17,2,0,0
WI,417.66,3,417.66,3,0,0
