state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,14.0,1,14.0,1,0,0
CA,12096.67,27,12096.67,27,0,0
CT,36.06,2,36.06,2,0,0
FL,12858.1,16,12858.1,16,0,0
KS,24.69,2,24.69,2,0,0
MA,6058.27,7,6058.27,7,0,0
MD,850.0,2,850.0,2,0,0
MN,10.78,1,10.78,1,0,0
MO,3500.0,3,3500.0,3,0,0
NC,6396.82,14,6396.82,14,0,0
NE,88.57,7,88.57,7,0,0
NJ,14050.0,8,14050.0,8,0,0
NY,4655.37,9,4655.37,9,0,0
OH,1041.3,3,1041.3,3,0,0
OK,346.53,4,346.53,4,0,0
PA,328.96,3,328.96,3,0,0
SD,32.33,3,32.33,3,0,0
TN,300.0,1,300.0,1,0,0
TX,14009.56,13,14009.56,13,0,0
WA,118.16,11,118.16,11,0,0
