state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
,388.89,17,388.89,17,0,0
AK,1356.64,42,1356.64,42,0,0
AL,16940.85,188,13440.85,185,3500.0,3
AR,13446.66,406,13446.66,406,0,0
AZ,120058.58,1436,117558.58,1435,2500.0,1
CA,1108098.38,10362,1070898.38,10348,37200.0,14
CO,737775.82,77,14434.76,62,723341.06,15
CT,277948.62,1794,242023.62,1791,35925.0,3
DC,142420.43,358,134420.43,355,8000.0,3
DE,87598.55,259,86598.55,258,1000.0,1
FL,573758.27,6597,565742.91,6593,8015.36,4
GA,168043.46,1911,163543.46,1909,4500.0,2
HI,5806.8,150,5806.8,150,0,0
IA,5292.38,105,2492.38,102,2800.0,3
ID,2835.91,107,2835.91,107,0,0
IL,424191.73,3778,421691.73,3777,2500.0,1
IN,144358.12,1805,143930.12,1801,428.0,4
KS,77306.31,1135,75806.31,1133,1500.0,2
KY,199138.48,2253,198838.48,2252,300.0,1
LA,28089.55,733,24589.55,732,3500.0,1
MA,128770.05,1388,127270.05,1387,1500.0,1
MD,46282.16,518,46282.16,518,0,0
ME,2267.36,68,2267.36,68,0,0
MI,362736.81,4168,356086.81,4160,6650.0,8
MN,91767.72,1110,89467.72,1108,2300.0,2
MO,269161.68,3035,268911.68,3034,250.0,1
MS,112908.99,1288,111408.99,1287,1500.0,1
MT,119.89,7,119.89,7,0,0
NC,956942.4,1964,421774.2,1959,535168.2,5
ND,2253.91,70,2253.91,70,0,0
NE,49399.3,441,49399.3,441,0,0
NH,36256.68,195,36256.68,195,0,0
NJ,363533.55,2745,363533.55,2745,0,0
NM,3430.09,107,3430.09,107,0,0
NV,49761.28,421,49761.28,421,0,0
NY,1183362.36,10013,1088384.86,10009,94977.5,4
OH,437726.88,4614,436726.88,4612,1000.0,2
OK,176074.54,1712,176074.54,1712,0,0
OR,38360.25,334,38360.25,334,0,0
PA,585067.77,5762,583567.77,5761,1500.0,1
PR,426.17,5,426.17,5,0,0
RI,88766.99,861,88766.99,861,0,0
SC,101910.16,1288,101910.16,1288,0,0
SD,7181.12,582,7181.12,582,0,0
TN,158865.5,1563,143865.5,1561,15000.0,2
TX,718867.95,8062,714417.95,8058,4450.0,4
UT,125297.71,572,125297.71,572,0,0
VA,527213.88,2823,209128.88,2812,318085.0,11
VT,207.49,6,207.49,6,0,0
WA,164772.47,1058,153572.47,1051,11200.0,7
WI,2979.05,78,1979.05,77,1000.0,1
WV,71936.24,811,71936.24,811,0,0
WY,893.31,22,893.31,22,0,0
