state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,55.86,4,55.86,4,0,0
CA,4826.6,9,4826.6,9,0,0
FL,86.14,4,86.14,4,0,0
GA,3984.0,9,3984.0,9,0,0
KS,377.67,16,377.67,16,0,0
KY,2000.0,1,2000.0,1,0,0
MD,87.66,4,87.66,4,0,0
MI,7774.0,22,7774.0,22,0,0
MO,3998.0,9,3998.0,9,0,0
MT,97.35,2,97.35,2,0,0
ND,10352.53,19,10352.53,19,0,0
NJ,38.43,1,38.43,1,0,0
NV,4185.66,14,4185.66,14,0,0
NY,7003.86,18,7003.86,18,0,0
OR,2500.0,1,2500.0,1,0,0
PA,4169.14,19,4169.14,19,0,0
TX,4401.49,12,4401.49,12,0,0
WA,101.13,2,101.13,2,0,0
WI,3982.6,9,3982.6,9,0,0
