state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,62.54,1,62.54,1,0,0
AR,23.76,2,23.76,2,0,0
AZ,267.28,3,267.28,3,0,0
CA,7223.43,22,7223.43,22,0,0
DC,71.36,1,71.36,1,0,0
FL,1816.38,50,1816.38,50,0,0
GA,2320.95,22,2320.95,22,0,0
IL,3627.5,3,3627.5,3,0,0
IN,3863.61,2,3863.61,2,0,0
MA,1826.29,2,1826.29,2,0,0
MD,450.89,7,450.89,7,0,0
MI,869.45,18,869.45,18,0,0
MO,684.17,8,684.17,8,0,0
NJ,2400.0,1,2400.0,1,0,0
NY,21433.9,7,21433.9,7,0,0
OH,43.33,1,43.33,1,0,0
OK,1494.68,12,1494.68,12,0,0
OR,51.87,3,51.87,3,0,0
PA,3450.81,2,3450.81,2,0,0
SC,182.42,2,182.42,2,0,0
TN,151.39,3,151.39,3,0,0
TX,11770.23,29,11770.23,29,0,0
UT,82.9,1,82.9,1,0,0
VA,220.98,5,220.98,5,0,0
WA,450.69,4,450.69,4,0,0
