state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,1799.4,6,1799.4,6,0,0
CA,1809.16,12,1809.16,12,0,0
CO,86.3,1,86.3,1,0,0
FL,819.05,4,819.05,4,0,0
GA,656.2,1,656.2,1,0,0
IL,787.7,1,787.7,1,0,0
KS,66.3,1,66.3,1,0,0
LA,811.13,8,811.13,8,0,0
MD,558.95,3,558.95,3,0,0
MN,2622.2,3,2622.2,3,0,0
MO,1144.7,6,1144.7,6,0,0
MS,287.7,3,287.7,3,0,0
MT,135.4,1,135.4,1,0,0
NE,2133.6,1,2133.6,1,0,0
NJ,880.0,3,880.0,3,0,0
NM,919.2,1,919.2,1,0,0
NY,559.7,2,559.7,2,0,0
OK,3063.0,1,3063.0,1,0,0
SC,154.9,1,154.9,1,0,0
TN,3711.97,16,3711.97,16,0,0
TX,43.2,1,43.2,1,0,0
